,duration,reward
488,4,-528.4678386501629
489,6,-543.3713913346098
490,6,-12.705324940460727
491,6,-12.72052512902285
492,15,-49.263067077769065
493,10,-26.429601445955345
494,10,-26.461641898181107
495,17,-59.16180684356393
496,19,-64.33246061757816
497,17,-59.113744620681025
498,17,-59.2322020561376
499,15,-49.70130485703142
500,19,-67.72581810803808
501,17,-59.12806967280939
502,20,-69.275558771588
503,12,-40.229177930212764
504,8,-17.384220891437074
505,6,-12.720561091229989
506,15,-49.26307096940018
507,19,-68.47841436384985
508,13,-40.89045060414915
509,15,-51.279818274665416
510,10,-26.455602153575857
511,6,-12.697255276275172
512,6,-12.720533150951061
513,15,-49.11261244786733
514,18,-66.55000919779418
515,15,-49.331715282623975
516,17,-58.40578624981045
517,15,-49.61316362301132
518,13,-40.876585186549924
519,15,-49.270003731181255
520,17,-59.2425011755453
521,20,-70.43786285594638
522,13,-41.12914265870141
523,13,-40.99162448665466
524,10,-26.398832969493462
525,18,-66.48034768937836
526,18,-66.587703213522
527,13,-40.908206329089765
528,17,-54.00923076213416
529,17,-59.12321712755408
530,6,-12.707570662238211
531,10,-26.461394240119205
532,15,-43.54438093873679
533,6,-12.708574962256403
534,6,-12.720534770075773
535,6,-12.80208469009607
536,15,-49.26308208747571
537,17,-59.12321497644841
538,5,-537.3490072697047
539,3,-521.8133899588439
540,17,-59.29637484749756
541,7,-14.317595746356517
542,13,-40.86852619042486
543,19,-71.76196942171921
544,10,-29.56604205195853
545,15,-49.18149402676302
546,14,-42.248649232151045
547,13,-41.01981228418145
548,15,-43.39350782856983
549,3,-521.8131547521143
550,13,-41.057775036202926
551,20,-78.64398135592259
552,3,-521.8182611880289
553,4,-528.4847541572863
554,17,-59.22822029099508
555,13,-40.89045535157576
556,15,-49.089270808834364
557,19,-65.84365123528234
558,12,-41.279687827238725
559,18,-66.50880961422105
560,18,-66.5499571941229
561,17,-59.19482413093096
562,6,-12.707570068804369
563,10,-26.404461776062618
564,6,-12.697256346670153
565,6,-12.720533223126088
566,13,-41.0084426572192
567,15,-49.23885246227025
568,3,-521.8056617814158
569,15,-49.27088743996564
570,17,-59.19623343565486
571,13,-40.8904506342512
572,17,-59.09283168432667
573,10,-26.488473757394193
574,7,-14.030476724451438
575,6,-12.72005296778204
576,6,-12.72056574354092
577,17,-54.47341569476052
578,13,-40.987429931499726
579,5,-537.3091660520694
580,3,-521.813422758859
581,12,-30.33005606423423
582,12,-41.609525720279855
583,17,-54.59221082159301
584,15,-49.274981911096255
585,17,-59.27965081608944
586,6,-12.684447004370954
587,13,-40.910347601476964
588,16,-50.20558429558551
589,6,-12.705504000333848
590,6,-12.720569996508793
591,12,-41.312697731934634
592,8,-16.29728054670865
593,13,-40.91023227404171
594,18,-66.51475370577273
595,12,-39.964818599348185
596,13,-41.00802936120343
597,3,-521.7947707151033
598,12,-39.90241003086166
599,13,-40.9100829343877
600,4,-528.4601678283544
601,6,-12.705266257373315
602,3,-521.8197037039638
603,12,-35.914712607424974
604,15,-49.31517876321294
605,13,-40.889864948570924
606,13,-41.018387709535105
607,15,-45.157790778091275
608,15,-50.71676902035348
609,15,-49.23883707561899
610,13,-41.174016321961574
611,20,-76.83190612221267
612,17,-52.62671598667419
613,12,-39.93116470878156
614,13,-42.721087486666164
615,10,-26.455736831981575
616,13,-40.84495694009048
617,17,-52.874923638600166
618,10,-26.486060147103426
619,12,-40.14291441607228
620,18,-66.46336718977797
621,20,-76.69896339137814
622,18,-66.5572106164329
623,6,-12.71918206353807
624,20,-78.56934938038088
625,3,-521.799849005593
626,8,-15.44373561788279
627,20,-73.29601611590839
628,15,-49.26528138688636
629,18,-66.5147890836802
630,11,-551.2424054521473
631,10,-23.250586854001938
632,3,-521.8013031682848
633,15,-53.6006994957916
634,17,-59.16485113448754
635,10,-26.488473869092765
636,12,-40.14292490176451
637,18,-66.55394769291881
638,6,-12.626287452806721
639,15,-49.26307025845478
640,18,-66.51478817024764
641,17,-59.18216163533574
642,17,-59.021056889059615
643,3,-521.8242048359172
644,15,-49.270889339563354
645,3,-521.8056615601226
646,6,-12.614688701446596
647,12,-40.225032871609145
648,18,-66.50881829846863
649,12,-39.96483574868369
650,13,-41.097379934027
651,12,-40.24116607562142
652,12,-39.976902610326356
653,12,-29.733837270120933
654,17,-52.009397081391946
655,13,-41.07642129990384
656,19,-70.51411036097451
657,6,-12.588439752606602
658,3,-521.8197158371363
659,14,-44.80264460019889
660,13,-41.097358336831704
661,13,-41.20545139225091
662,6,-12.610796108269232
663,12,-39.96061462878562
664,10,-26.44819884107429
665,4,-528.484779202443
666,21,-72.1775752311897
667,14,-47.9053277156037
668,12,-39.97688421238667
669,20,-69.7074959484905
670,19,-70.27211538906033
671,15,-46.961183539795584
672,18,-66.50927017364076
673,15,-49.265398379310334
674,18,-66.51797693756008
675,19,-66.3940271782791
676,15,-49.27306356920747
677,12,-43.91303324195488
678,4,-528.4591697008804
679,10,-26.787462125173356
680,13,-41.089441364858914
681,10,-26.825025424023735
682,17,-59.947119627479
683,15,-49.273073516124896
684,12,-40.19471135811341
685,4,-528.4591619868598
686,17,-59.27228224667178
687,15,-49.27306323401645
688,10,-26.8533902507708
689,10,-26.85661736352387
690,19,-69.89981194348015
691,4,-528.4764667619526
692,19,-67.58956281761989
693,18,-66.50299639879154
694,20,-70.3481640760029
695,10,-26.945901095173042
696,13,-41.13407508965197
697,12,-40.241219935120675
698,10,-26.816579303794256
699,6,-12.602327292780043
700,4,-528.4690593152841
701,12,-36.729076752382554
702,4,-528.4751835846
703,10,-26.893072085680178
704,6,-12.613462992765603
705,20,-74.47493614030131
706,12,-40.229159275758235
707,17,-59.69031786730037
708,13,-41.30547868342529
709,17,-59.95265900318368
710,15,-49.20618917340004
711,20,-73.17542312636235
712,6,-12.626255864059283
713,10,-26.832188596817105
714,10,-26.990749090181385
715,10,-26.856618550398103
716,15,-47.28713218984599
717,17,-56.39229703100713
718,4,-528.47440650452
719,6,-12.609152165339784
720,17,-59.87258848724957
721,10,-26.822894659293514
722,12,-39.9190399609488
723,6,-12.610217088643319
724,14,-44.210926904293125
725,17,-57.073732403054734
726,6,-12.614508847129514
727,4,-528.5231793944927
728,18,-66.49797646622743
729,4,-528.4671058379207
730,17,-55.17101956711298
731,13,-41.07642134872785
732,14,-42.367899309763054
733,6,-544.6126765395467
734,17,-60.12655872635254
735,17,-59.74114923385066
736,19,-69.93688256887349
737,10,-26.975628806340975
738,4,-528.4818455360435
739,19,-67.0282745543787
740,6,-12.613229216815837
741,13,-41.09808032606181
742,4,-528.4601642632789
743,6,-12.60913920801251
744,15,-49.171013169575275
745,15,-52.643884345526466
746,20,-72.03705072962585
747,13,-41.19442934876365
748,10,-26.94532173464682
749,8,-16.43785272899326
750,15,-49.27894640031246
751,14,-48.647880940532595
752,20,-73.34317332026791
753,20,-73.34712927210434
754,6,-12.719182721973391
755,17,-59.48489729957832
756,18,-60.80946066013807
757,7,-546.6003736279886
758,18,-581.451807544637
759,15,-49.17982907198638
760,8,-17.70848575375595
761,6,-12.720537560635735
762,15,-46.61729955276697
763,10,-27.293600326218737
764,4,-528.475186702248
765,18,-66.60056709805595
766,17,-53.65391987821004
767,20,-63.92488408548048
768,14,-42.338226105307434
769,20,-64.94159408539369
770,6,-12.604243128417263
771,6,-12.61768293913802
772,18,-66.54946637080288
773,10,-26.945903014817418
774,4,-528.4818491663157
775,22,-78.66014882668415
776,20,-76.64880366786991
777,4,-528.4671061788388
778,8,-18.150389719548865
779,14,-42.361459723847354
780,4,-528.4588481333218
781,14,-42.3139339919445
782,18,-66.50191380665953
783,12,-40.53270727249456
784,17,-55.236190015709816
785,10,-26.973329635034602
786,3,-521.8297667433753
787,18,-60.902459100596985
788,4,-528.4744790239571
789,18,-51.8565604934536
790,18,-60.696846779177605
791,18,-60.76890739779855
792,12,-40.5197088507169
793,15,-49.16063721739029
794,17,-55.784206531467504
795,16,-49.18676339674871
796,4,-528.5128576788007
797,14,-42.31393666585693
798,20,-70.33796498678505
799,4,-528.4671127999258
800,13,-41.07623642471775
801,15,-49.177516557061224
802,10,-26.973329601536253
803,6,-12.593526852790198
804,18,-66.54944477637996
805,14,-42.359171825665726
806,10,-26.944814920709696
807,14,-42.2961586268826
808,8,-16.427157355321945
809,6,-12.617737389256286
810,13,-40.91021726220226
811,18,-66.50113483850956
812,12,-39.955179964843104
813,15,-49.681865012336964
814,22,-79.6811515760477
815,13,-41.85295518703887
816,12,-31.026806124192216
817,13,-41.0370863320756
818,10,-26.94525237391775
819,8,-15.706603519168254
820,13,-41.098137911546296
821,18,-66.50924116150702
822,6,-542.6880319608862
823,6,-12.601097490530364
824,10,-27.04125540506409
825,12,-39.91938013996209
826,18,-60.78517776668467
827,18,-66.6621182632702
828,11,-31.065220285210845
829,4,-528.4813204555733
830,18,-66.51495798788243
831,93,-153.4366001478703
832,12,-39.968698769053745
833,15,-49.16064443022945
834,14,-44.16740376202386
835,4,-528.4591540593846
836,6,-12.425248471302734
837,15,-51.88184543334251
838,18,-66.52725026017394
839,12,-39.95517938119404
840,4,-528.4407613712597
841,18,-66.51496922372588
842,12,-39.955158987391734
843,6,-541.2173279004878
844,22,-75.829908879962
845,15,-49.34824267573783
846,13,-40.8898573035136
847,18,-66.52726107686753
848,20,-69.77355736025591
849,4,-528.4744792956021
850,15,-49.137047901953906
851,6,-542.6989773651187
852,18,-60.823648255933236
853,15,-49.30315902458147
854,15,-49.23881765582679
855,10,-26.97332704110949
856,10,-26.990743601343425
857,10,-26.97652291573516
858,20,-73.80638746282025
859,4,-528.5211755930814
860,8,-15.52633963631118
861,4,-528.4690672627022
862,14,-47.969464481953075
863,4,-528.4592338961572
864,4,-528.4877005003635
865,6,-544.7407636806531
866,10,-26.892818085405526
867,17,-57.00907131770642
868,6,-511.38279470093323
869,13,-40.906647948043755
870,4,-528.5142065201221
871,4,-528.5415160800346
872,13,-40.86831322991556
873,18,-66.52720552470733
874,20,-63.458958748771174
875,18,-66.53607773074522
876,18,-66.57086802447174
877,18,-60.717971816764866
878,4,-528.4744808267584
879,10,-27.01264060019787
880,15,-48.75015407621656
881,8,-18.624972495144846
882,6,-12.322127859666256
883,22,-78.5451644861339
884,19,-62.745024155520696
885,6,-12.280006755240258
886,18,-60.72835919723058
887,18,-66.53607866628775
888,10,-26.94587998225594
889,18,-66.49757075758693
890,13,-40.783907615721226
891,20,-72.68722699861374
892,4,-528.521181986136
893,4,-528.5414949760311
894,14,-47.83692226225113
895,12,-32.72774259551996
896,19,-58.091996112589776
897,12,-39.742673114055144
898,15,-49.092952840269604
899,12,-31.486148694441837
900,20,-68.64987257179095
901,6,-12.429020586635465
902,20,-74.67093811732654
903,13,-40.78387709837094
904,17,-59.2370283907348
905,6,-12.28003997554084
906,13,-40.884051942304126
907,10,-26.945320782895223
908,4,-528.4818534295933
909,18,-66.56690670450256
910,4,-528.521199878735
911,17,-59.45067474232076
912,17,-59.37665684472961
913,14,-31.912005236427618
914,6,-12.306896004582345
915,4,-528.4690856028367
916,8,-18.71540440184077
917,17,-59.41214975093895
918,14,-51.83548161984842
919,17,-59.77318998699176
920,10,-29.582840193996358
921,10,-26.97671388762352
922,17,-59.29880587694908
923,4,-528.4764594843737
924,19,-72.05373607253959
925,4,-528.4764304068879
926,13,-40.743208117268814
927,15,-48.988343282627646
928,15,-49.11417544944175
929,4,-528.5283374269808
930,17,-59.32986425176829
931,15,-49.551489155623244
932,15,-49.11416874815473
933,8,-17.350116081742012
934,12,-39.96062818805761
935,18,-66.63171003173008
936,13,-40.78394376053012
937,17,-52.40897828740184
938,17,-59.26984832328082
939,4,-528.4764527457481
940,12,-39.6978591858173
941,6,-12.328837822929554
942,15,-43.23057214415739
943,13,-40.89581690426801
944,13,-40.79846956952606
945,17,-57.65934991778095
946,10,-26.72237547661876
947,12,-32.756305371170676
948,15,-49.11446604088365
949,13,-40.90125390246705
950,4,-528.4606276470829
951,4,-528.6688634097205
952,15,-49.1492176982958
953,4,-528.4744062137288
954,13,-40.74308039011167
955,12,-39.78884741587218
956,14,-34.65401392529901
957,19,-64.81313009011839
958,18,-66.45473984253948
959,21,-70.20796160635663
960,10,-26.50794002279588
961,15,-49.15368165944329
962,14,-48.64788463641656
963,6,-12.328909732305627
964,15,-49.10269244941961
965,13,-40.76562243866319
966,14,-36.617804048659664
967,19,-71.78215265544794
968,19,-68.32725489639533
969,17,-59.30913518736862
970,12,-39.732091296484704
971,22,-83.49065726438424
972,12,-39.79658078574623
973,15,-48.30490128152096
974,15,-49.079729734741306
975,19,-66.84285775877105
976,15,-49.114168701694815
977,8,-15.537626840419748
978,15,-48.83244598304529
979,18,-66.5021348745987
980,17,-59.10474457095254
981,6,-543.2406270833405
982,12,-39.71638733176887
983,15,-49.09304555323692
984,20,-71.50656259549845
985,4,-528.4671150349551
986,18,-66.77625222308806
987,15,-49.10525186663491
988,16,-48.436960554273846
989,12,-39.80959189096338
990,4,-528.4591899746063
991,6,-12.321844238793384
992,15,-48.30207582568785
993,15,-49.04991943315725
994,19,-67.39382025449666
995,12,-39.73232905350175
996,12,-33.73362513007275
997,18,-66.52751890918202
998,18,-66.56167997336344
999,6,-12.343099294833992
1000,12,-30.868449451704752
1001,6,-12.311687486846731
1002,18,-66.49154088029186
1003,10,-26.45511863928059
1004,19,-64.05435970970863
1005,18,-66.45473618302886
1006,13,-40.880873813474786
1007,17,-59.11128367901325
1008,12,-39.732169908046814
1009,20,-76.79753582130083
1010,6,-12.432292844089778
1011,6,-12.344377793556912
1012,17,-59.161208323432035
1013,20,-73.28163391845176
1014,18,-66.56171210963208
1015,15,-49.01357295400621
1016,17,-59.05485721049572
1017,15,-49.021167125273
1018,6,-12.329839867065427
1019,12,-39.7921524280402
1020,4,-528.4591819145724
1021,6,-12.321843646722185
1022,10,-26.404484436761294
1023,18,-66.48322840075977
1024,6,-12.432234929863654
1025,12,-33.63978743080281
1026,6,-12.311672144316477
1027,6,-544.0411007190481
1028,13,-40.839813109786135
1029,4,-528.46013907661
1030,15,-47.38982640972703
1031,15,-48.9883862493142
1032,4,-528.4744066348003
1033,12,-39.71631532200613
1034,15,-49.001902002073706
1035,22,-88.80426729473001
1036,17,-58.83917679014376
1037,13,-40.732687717117074
1038,14,-47.03919095406405
1039,12,-30.831727856390394
1040,18,-66.4663067880074
1041,12,-39.79656128091868
1042,16,-60.99607162805878
1043,4,-528.4593055485606
1044,18,-66.49569398376306
1045,4,-528.467125053667
1046,17,-58.01407315605434
1047,10,-26.429602116166375
1048,12,-39.563896149144874
1049,18,-66.45927233925354
1050,6,-12.343110854454299
1051,22,-85.85231564721761
1052,15,-48.834453245661464
1053,19,-69.41383810494256
1054,17,-58.87702909389765
1055,14,-47.725284772065635
1056,4,-528.4591250266088
1057,20,-79.45526330742882
1058,12,-43.266811039568104
1059,15,-48.82417097726029
1060,6,-12.32983792944138
1061,15,-49.43781294292843
1062,4,-528.474769177341
1063,10,-26.47210382640835
1064,6,-12.311733900489605
1065,17,-58.79014393120711
1066,10,-26.546018975819727
1067,16,-53.922773689640195
1068,17,-58.78280419772557
1069,13,-40.73264071203001
